property_id,property_address,city,state,zip_code,property_type,property_segment,year_built,total_square_feet,market_value,assessed_value,assessment_ratio,tax_rate,annual_taxes,cap_rate,vacancy_rate,expense_ratio,potential_gross_income,effective_gross_income,operating_expenses,net_operating_income,price_per_sqft,assessment_accuracy,last_sale_date,last_sale_price,owner_name,owner_type,property_manager,assessment_date,appeal_deadline,market_area
PROP_000079,8147 First St,New York,NY,10002,Medical Office,office,2009,488959,554084415.58,256193896.09,0.4624,0.021,5380071.82,0.0486,0.1908,0.3724,42890261.7,34706475.42,12923838.94,21782636.48,1133.19,fair,2023-11-04,632282635.15,Davis Properties Investment Group,Institutional,Rodriguez Trust Properties,2024-01-01,2024-06-30,"New York, NY"
PROP_000080,2375 First St,New York,NY,10016,Class C Office,office,1980,383192,409873203.92,189859964.27,0.4632,0.021,3987059.25,0.0449,0.1518,0.2902,25901035.8,21970523.85,6375759.77,15594764.08,1069.63,fair,2025-01-25,387067289.04,Davis Trust Corp,Non-Profit,Johnson Group Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000081,8576 Market St,New York,NY,10003,Medical Office,office,2012,413263,388656433.23,146126418.44,0.376,0.021,3068654.79,0.0657,0.2445,0.34,38684880.31,29227357.59,9937152.5,19290205.09,940.46,under_15,2015-07-08,439811972.55,Martinez Investments Corp,Government,Smith Properties Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000082,4205 First St,New York,NY,10017,Class B Office,office,1998,96327,48688624.42,21572519.39,0.4431,0.021,453022.91,0.0758,0.2382,0.4192,6353941.47,4840554.54,2029096.28,2811458.25,505.45,fair,2022-04-14,41388647.33,Rodriguez Properties Real Estate,Private,Martinez Investments Corp,2024-01-01,2024-06-30,"New York, NY"
PROP_000083,9549 Broadway,New York,NY,10004,Corporate Campus,office,2003,451728,705216517.25,327668722.21,0.4646,0.021,6881043.17,0.0418,0.0557,0.3783,47435480.68,44794524.64,16945354.18,27849170.46,1561.15,fair,2016-10-05,725565455.92,Smith Management Real Estate,Institutional,Jones Management LP,2024-01-01,2024-06-30,"New York, NY"
PROP_000084,2453 Market St,New York,NY,10010,Medical Office,office,1998,247787,96863973.22,42098402.06,0.4346,0.021,884066.44,0.0586,0.1331,0.318,8320216.83,7212593.38,2293882.48,4918710.9,390.92,fair,2017-02-16,115772726.26,Miller Investments Investment Group,Non-Profit,Garcia Capital Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000085,2716 Market St,New York,NY,10018,Class A Office,office,1994,245717,145262931.81,62430701.64,0.4298,0.021,1311044.73,0.0746,0.2391,0.3336,16254793.36,12368646.48,4126513.78,8242132.69,591.18,fair,2017-04-11,134380699.94,Davis Trust Holdings,Government,Davis Realty Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000086,7810 Broadway,New York,NY,10017,Medical Office,office,2018,136211,93962219.14,45671598.62,0.4861,0.021,959103.57,0.0639,0.1063,0.4186,10326704.2,9229272.26,3863095.84,5366176.42,689.83,over_10,2025-04-09,107010653.49,Jones Partners Capital,Institutional,American Ventures Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000087,2046 Park Blvd,New York,NY,10002,Class B Office,office,2006,300048,216768165.53,117074734.59,0.5401,0.021,2458569.43,0.0512,0.2029,0.4478,20095024.76,16018129.6,7173209.01,8844920.59,722.44,over_20,2020-12-11,205773539.92,Rodriguez Partners Corp,Private,Miller Trust Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000088,5318 Park Blvd,New York,NY,10011,Class A Office,office,1964,81846,87919851.01,51472886.5,0.5855,0.021,1080930.62,0.0757,0.0798,0.278,9220706.87,8485003.88,2358459.41,6126544.47,1074.21,over_30,2018-06-13,96336220.02,Pacific Trust Real Estate,Non-Profit,Martinez Group Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000089,536 Business Pkwy,New York,NY,10016,Class A Office,office,2007,183664,233257720.08,126380890.93,0.5418,0.021,2653998.71,0.069,0.2094,0.3876,26286801.4,20783634.22,8055918.07,12727716.15,1270.02,over_20,2022-05-21,276836858.37,Martinez Ventures LP,REIT,Williams Trust Development,2024-01-01,2024-06-30,"New York, NY"
PROP_000090,6961 Park Blvd,New York,NY,10011,Medical Office,office,1978,440787,457019793.7,207151379.44,0.4533,0.021,4350178.97,0.0476,0.1901,0.3382,32893221.56,26640082.57,9009881.41,17630201.17,1036.83,fair,2017-08-14,402888848.86,Martinez Management LLC,Private,Rodriguez Partners Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000091,4431 Business Pkwy,New York,NY,10016,Corporate Campus,office,2008,174496,293611042.76,174593958.4,0.5946,0.021,3666473.13,0.0542,0.1185,0.4044,26704650.83,23541073.59,9519962.06,14021111.53,1682.62,over_30,2023-03-17,347322766.68,Premier Capital Properties,Institutional,Davis Partners Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000092,2499 Broadway,New York,NY,10001,Class C Office,office,1995,160884,70804868.85,28537976.44,0.4031,0.021,599297.51,0.0727,0.246,0.4409,9211589.45,6945242.69,3062308.72,3882933.97,440.1,under_10,2022-02-19,83700240.07,Metropolitan Group Holdings,Private,Central Group Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000093,3914 Main St,New York,NY,10002,Class C Office,office,1977,67266,64765899.46,24514606.38,0.3785,0.021,514806.73,0.0762,0.0602,0.2951,7002240.17,6581033.81,1942289.0,4638744.81,962.83,under_15,2020-09-23,60369425.02,Williams Realty Real Estate,Private,Davis Management LP,2024-01-01,2024-06-30,"New York, NY"
PROP_000094,711 Park Blvd,New York,NY,10011,Class C Office,office,2001,159639,185574053.97,84780145.46,0.4569,0.021,1780383.05,0.0695,0.0964,0.4201,22254632.54,20108305.87,8446828.09,11661477.78,1162.46,fair,2015-06-21,210634337.13,Smith Holdings Holdings,Private,Jones Realty Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000095,2298 Commerce Dr,New York,NY,10016,Class C Office,office,1973,496777,685877921.18,307236071.36,0.4479,0.021,6451957.5,0.061,0.1783,0.4279,73092725.28,60063034.67,25698089.07,34364945.59,1380.66,fair,2022-04-21,601600369.35,Global Management Properties,Private,Pacific Group Development,2024-01-01,2024-06-30,"New York, NY"
PROP_000096,3127 Park Blvd,New York,NY,10016,Class B Office,office,1982,330316,408391685.9,223415972.79,0.5471,0.021,4691735.43,0.0435,0.1531,0.3839,28812173.22,24402293.44,9366848.9,15035444.53,1236.37,over_20,2021-09-25,479586671.73,Atlantic Capital Holdings,Institutional,Jones Ventures Development,2024-01-01,2024-06-30,"New York, NY"
PROP_000097,8333 Technology Dr,New York,NY,10005,Class A Office,office,1993,352718,254441120.01,109484893.11,0.4303,0.021,2299182.76,0.0523,0.0736,0.3311,19883210.0,18418911.61,6098194.45,12320717.15,721.37,fair,2017-08-15,215503053.56,Jones Partners Development,Private,Global Management Corp,2024-01-01,2024-06-30,"New York, NY"
PROP_000098,9861 Oak Ave,New York,NY,10017,Medical Office,office,2007,228022,298600459.5,176479441.45,0.591,0.021,3706068.27,0.073,0.2104,0.4024,36485973.04,28809360.86,11592077.96,17217282.9,1309.52,over_30,2020-05-09,301965462.62,Martinez Properties LLC,Non-Profit,Brown Ventures Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000099,8461 Industrial Way,New York,NY,10001,Class B Office,office,1981,182028,224709531.06,129437187.79,0.576,0.021,2718180.94,0.0633,0.0911,0.2682,19444804.53,17673765.96,4739897.76,12933868.2,1234.48,over_30,2020-04-11,191627285.14,Martinez Realty Real Estate,Government,Jones Realty Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000100,1230 Industrial Way,New York,NY,10001,Class C Office,office,1960,401016,204663623.99,87910812.14,0.4295,0.021,1846127.05,0.0426,0.1189,0.4488,15799907.68,13921207.44,6248182.2,7673025.24,510.36,fair,2022-02-22,197202974.72,Miller Partners Capital,Government,Miller Holdings Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000101,3748 Main St,New York,NY,10001,Corporate Campus,office,1977,352640,437653035.71,190611601.42,0.4355,0.021,4002843.63,0.0612,0.1575,0.3956,44280024.55,37308059.53,14758009.85,22550049.68,1241.08,fair,2022-01-06,431176453.73,Miller Trust Capital,Private,Pacific Investments Properties,2024-01-01,2024-06-30,"New York, NY"
PROP_000102,1202 Oak Ave,New York,NY,10018,Class B Office,office,1974,26891,31819621.04,17261582.52,0.5425,0.021,362493.23,0.0756,0.2372,0.2981,3425640.57,2612915.62,778997.05,1833918.57,1183.28,over_20,2024-12-26,31137931.05,Smith Capital LLC,Government,Rodriguez Capital Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000103,5044 Park Blvd,New York,NY,10017,Class B Office,office,1997,132768,177021126.61,67220095.49,0.3797,0.021,1411622.01,0.0669,0.1696,0.3141,17267108.14,14338890.9,4504319.15,9834571.76,1333.31,under_15,2022-11-19,170900458.75,Central Ventures Corp,Government,Smith Partners Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000104,3792 Broadway,New York,NY,10003,Corporate Campus,office,2000,375066,318668917.24,140531393.5,0.441,0.021,2951159.26,0.0615,0.0868,0.2982,27933057.39,25509144.11,7606664.48,17902479.63,849.63,fair,2016-04-29,313955824.29,Atlantic Holdings Real Estate,Non-Profit,First Group LP,2024-01-01,2024-06-30,"New York, NY"
PROP_000105,9978 Main St,New York,NY,10002,Class C Office,office,1970,493512,382043685.44,186028832.47,0.4869,0.021,3906605.48,0.0476,0.1949,0.3037,26127299.55,21034646.21,6388060.46,14646585.75,774.13,over_10,2023-04-03,428599623.36,Rodriguez Capital Holdings,Private,Garcia Group Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000106,4021 Commerce Dr,New York,NY,10010,Class B Office,office,1984,398746,157882352.99,93892307.93,0.5947,0.021,1971738.47,0.0682,0.1891,0.3293,16043273.36,13009085.16,4284235.34,8724849.82,395.95,over_30,2016-08-31,144181903.25,Garcia Group Properties,Institutional,Davis Management Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000107,4372 Commerce Dr,New York,NY,10018,Medical Office,office,2000,489372,278798358.43,137530064.11,0.4933,0.021,2888131.35,0.0489,0.1625,0.2792,18894667.72,15824190.77,4417869.46,11406321.31,569.71,over_10,2018-11-13,303333945.26,First Partners LP,Government,Brown Management Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000108,9054 Industrial Way,New York,NY,10003,Class C Office,office,1992,410220,521924815.61,304847620.1,0.5841,0.021,6401800.02,0.0541,0.1966,0.278,39098403.88,31413438.71,8732675.41,22680763.3,1272.3,over_30,2019-04-14,624289625.08,Rodriguez Realty Inc,REIT,Miller Investments LP,2024-01-01,2024-06-30,"New York, NY"
PROP_000109,8016 Corporate Blvd,New York,NY,10016,Class A Office,office,1979,14792,7563055.34,4401947.0,0.582,0.021,92440.89,0.0667,0.1736,0.3733,804585.04,664935.59,248223.03,416712.56,511.29,over_30,2025-03-09,6070448.12,Smith Realty Real Estate,Institutional,Jones Realty Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000110,4479 Center Dr,New York,NY,10002,Medical Office,office,1982,66107,86387342.52,34495514.55,0.3993,0.021,724405.81,0.0611,0.0884,0.413,8986446.96,8192167.16,3383716.3,4808450.86,1306.78,under_10,2021-03-06,102258348.86,Brown Capital Properties,REIT,Smith Properties Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000111,5527 Business Pkwy,New York,NY,10002,Medical Office,office,2008,299774,300223429.24,137840992.15,0.4591,0.021,2894660.84,0.0738,0.0665,0.379,35684037.94,33309721.1,12623766.35,20685954.75,1001.5,fair,2019-06-10,350559155.44,United Management Properties,REIT,Jones Trust Development,2024-01-01,2024-06-30,"New York, NY"
PROP_000112,6625 Oak Ave,New York,NY,10005,Class A Office,office,1982,496941,611168551.55,287717443.73,0.4708,0.021,6042066.32,0.0701,0.1674,0.3925,70518344.97,58713064.82,23047360.33,35665704.49,1229.86,fair,2023-07-17,626804247.64,Miller Trust Investment Group,Government,Williams Properties Real Estate,2024-01-01,2024-06-30,"New York, NY"
PROP_000113,5447 Main St,New York,NY,10005,Class C Office,office,1966,61215,46504294.04,20593341.84,0.4428,0.021,432460.18,0.0782,0.2038,0.3293,5422085.25,4317058.15,1421782.56,2895275.58,759.69,fair,2016-07-29,55667237.45,Garcia Trust Capital,Government,United Holdings Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000114,6483 Market St,New York,NY,10010,Corporate Campus,office,1997,428410,260463435.73,112309674.36,0.4312,0.021,2358503.16,0.0685,0.0808,0.3768,28614578.4,26301255.91,9909791.84,16391464.07,607.98,fair,2024-03-02,217905838.7,Davis Partners Properties,REIT,Global Holdings Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000115,302 Broadway,New York,NY,10011,Corporate Campus,office,2012,64155,24223563.87,12016669.38,0.4961,0.021,252350.06,0.0714,0.1694,0.4227,2995235.26,2487887.6,1051738.65,1436148.95,377.58,over_10,2021-01-05,26928552.14,Rodriguez Capital Development,Non-Profit,Atlantic Investments Corp,2024-01-01,2024-06-30,"New York, NY"
PROP_000116,6016 Broadway,New York,NY,10004,Class C Office,office,1998,150722,140420228.71,61086216.34,0.435,0.021,1282810.54,0.052,0.1052,0.4065,12301382.13,11007370.53,4474862.94,6532507.59,931.65,fair,2017-04-12,147443132.33,Brown Management Inc,Private,Miller Partners Development,2024-01-01,2024-06-30,"New York, NY"
PROP_000117,5247 Park Blvd,New York,NY,10011,Medical Office,office,2002,240803,182338873.94,68729484.87,0.3769,0.021,1443319.18,0.0779,0.1141,0.2902,20008441.17,17724817.13,5143215.46,12581601.67,757.21,under_15,2021-10-13,167128030.26,Davis Ventures LP,Institutional,Miller Partners Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000118,3534 Industrial Way,New York,NY,10005,Corporate Campus,office,1985,320497,447698686.73,205125271.85,0.4582,0.021,4307630.71,0.0781,0.16,0.3423,53178658.84,44669018.82,15291297.06,29377721.76,1396.89,fair,2016-01-16,482231527.25,Miller Management Corp,Institutional,Global Holdings Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000119,702 Market St,New York,NY,10017,Class A Office,office,2017,323489,352326759.92,190517995.15,0.5407,0.021,4000877.9,0.0748,0.2347,0.3337,39542703.68,30262064.71,10097244.7,20164820.01,1089.15,over_20,2018-09-14,371800616.32,First Partners Corp,Non-Profit,Atlantic Partners Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000120,6229 Center Dr,New York,NY,10016,Class A Office,office,1961,61698,34354365.47,14050901.78,0.409,0.021,295068.94,0.0675,0.1616,0.2942,3285869.16,2754877.03,810502.31,1944374.72,556.81,under_10,2016-09-13,36821771.41,Williams Partners LLC,Government,Atlantic Properties Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000121,7512 Market St,New York,NY,10002,Class B Office,office,2004,173520,135915790.08,61291248.28,0.451,0.021,1287116.21,0.0439,0.1197,0.3944,9853632.96,8674546.66,3421230.69,5253315.96,783.29,fair,2021-12-30,111161885.03,Smith Partners Inc,Private,Brown Trust Corp,2024-01-01,2024-06-30,"New York, NY"
PROP_000122,7180 Center Dr,New York,NY,10001,Corporate Campus,office,1980,183533,165056399.49,95522334.09,0.5787,0.021,2005969.02,0.0474,0.131,0.3781,12574369.98,10927008.22,4131455.64,6795552.57,899.33,over_30,2017-02-03,172590031.59,United Holdings Capital,REIT,Brown Group Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000123,8119 Commerce Dr,New York,NY,10010,Corporate Campus,office,1973,429169,538339502.93,239001575.2,0.444,0.021,5019033.08,0.0446,0.0894,0.3841,38949517.32,35466851.87,13624246.61,21842605.26,1254.38,fair,2018-09-01,514359548.96,Johnson Partners Investment Group,Government,Jones Ventures Development,2024-01-01,2024-06-30,"New York, NY"
PROP_000124,9871 Park Blvd,New York,NY,10018,Class A Office,office,1977,174199,69081684.56,29895976.38,0.4328,0.021,627815.5,0.0457,0.1247,0.3277,4691126.54,4106325.01,1345612.54,2760712.47,396.57,fair,2021-01-22,66955040.33,Rodriguez Investments Real Estate,Private,Williams Investments Investment Group,2024-01-01,2024-06-30,"New York, NY"
PROP_000125,8209 Center Dr,New York,NY,10016,Medical Office,office,1966,463782,311154617.33,139804072.54,0.4493,0.021,2935885.52,0.0554,0.089,0.3623,27011554.38,24606831.88,8915459.12,15691372.76,670.91,fair,2020-09-13,337309325.18,Williams Properties Development,REIT,Brown Group Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000126,9483 Oak Ave,New York,NY,10005,Class C Office,office,1988,291861,175405994.43,102881969.08,0.5865,0.021,2160521.35,0.0598,0.2045,0.3522,16194579.41,12882633.63,4536763.67,8345869.96,600.99,over_30,2016-09-02,178430427.53,Rodriguez Realty Holdings,Non-Profit,Atlantic Properties LP,2024-01-01,2024-06-30,"New York, NY"
PROP_000127,9732 Technology Dr,New York,NY,10010,Class C Office,office,1964,245789,137998803.82,61721089.1,0.4473,0.021,1296142.87,0.071,0.2488,0.2974,13949973.3,10479338.01,3116442.06,7362895.94,561.45,fair,2015-09-16,149632321.55,Williams Ventures Corp,Private,Smith Ventures Investment Group,2024-01-01,2024-06-30,"New York, NY"
PROP_000128,8528 Corporate Blvd,New York,NY,10002,Corporate Campus,office,1995,322925,310131727.25,156456557.28,0.5045,0.021,3285587.7,0.0629,0.1085,0.4405,34869512.37,31085230.91,13692406.01,17392824.9,960.38,over_10,2023-11-04,367539838.5,Smith Group Corp,Private,Pacific Capital Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000129,6700 Commerce Dr,New York,NY,10005,Medical Office,office,1978,312737,307063092.37,164986142.51,0.5373,0.021,3464708.99,0.0718,0.0651,0.4038,36969715.27,34562866.48,13955685.25,20607181.23,981.86,over_20,2017-07-28,360656178.98,Davis Partners Development,REIT,Johnson Management Investment Group,2024-01-01,2024-06-30,"New York, NY"
PROP_000130,2239 Business Pkwy,New York,NY,10016,Class A Office,office,2010,124205,214875835.05,96643022.42,0.4498,0.021,2029503.47,0.0513,0.1146,0.3595,17223844.97,15250456.86,5481961.36,9768495.5,1730.01,fair,2016-07-10,201445203.24,Smith Realty Inc,Government,Global Management Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000131,1629 Corporate Blvd,New York,NY,10010,Class A Office,office,2014,116073,212827115.47,99432115.25,0.4672,0.021,2088074.42,0.075,0.1104,0.4253,27766926.28,24702204.52,10506317.11,14195887.41,1833.56,fair,2022-07-22,177278221.9,Williams Realty Capital,Institutional,Brown Holdings Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000132,5729 Oak Ave,New York,NY,10011,Class A Office,office,1960,121894,98108534.97,44562424.86,0.4542,0.021,935810.92,0.0578,0.1539,0.2516,7577539.54,6411440.69,1613198.71,4798241.98,804.87,fair,2017-07-31,83673832.15,Atlantic Properties Inc,REIT,Jones Investments Capital,2024-01-01,2024-06-30,"New York, NY"
PROP_000133,2580 Center Dr,New York,NY,10018,Class B Office,office,1978,45867,39718673.8,18070581.23,0.455,0.021,379482.21,0.054,0.0828,0.2926,3034674.9,2783333.08,814434.13,1968898.95,865.95,fair,2017-08-30,38803299.28,National Investments Inc,Non-Profit,Garcia Holdings Investment Group,2024-01-01,2024-06-30,"New York, NY"
PROP_000134,539 Corporate Blvd,New York,NY,10005,Class B Office,office,1991,155210,162499623.83,73515292.69,0.4524,0.021,1543821.15,0.0643,0.17,0.4058,17585365.57,14595825.75,5922897.5,8672928.25,1046.97,fair,2023-01-22,163653314.47,Miller Group LLC,Private,Johnson Capital Holdings,2024-01-01,2024-06-30,"New York, NY"
PROP_000135,9412 Center Dr,New York,NY,10010,Corporate Campus,office,1969,286974,365439622.22,172454507.6,0.4719,0.021,3621544.66,0.0453,0.2368,0.4222,28635843.93,21855309.05,9226498.48,12628810.57,1273.42,fair,2019-03-28,392181331.53,Johnson Realty Development,REIT,First Realty Management,2024-01-01,2024-06-30,"New York, NY"
PROP_000136,2601 Broadway,New York,NY,10002,Medical Office,office,1996,339552,403939637.97,217460591.08,0.5383,0.021,4566672.41,0.0656,0.1305,0.3575,41258215.55,35875855.15,12826732.94,23049122.21,1189.63,over_20,2021-11-20,335919686.83,Williams Trust Investment Group,Government,Johnson Group Capital,2024-01-01,2024-06-30,"New York, NY"
